ID,Gene_name
X8124510, HIST1H2BL 
X8124518, HIST1H2AJ 
X8124521, HIST1H4K 
X8124524, HIST1H2AK 
X8124527, HIST1H1B 
X8124531, HIST1H3I 
X8124534, HIST1H4L 
X8124537, HIST1H3J 
X8124540, HIST1H2AM 
X8124547, OR2B2 
X8124549, OR2B8P 
X8124551, TOB2P1 
X8124553, ZKSCAN4 
X8124562, ZSCAN31 
X8124574, ZSCAN12 
X8124583, ZSCAN23 
X8124588, GPX6 
X8124594, ZBED9 
X8124604,
X8124606,
X8124608,
X8124610, TRIM27 
X8124622, ZNF311 
X8124630, OR2W1 
X8124632, OR2B3 
X8124634, OR2N1P 
X8124636, OR2U1P 
X8124639, OR11A1 
X8124645, OR12D3 
X8124648, MAS1L 
X8124650, UBD 
X8124654, GABBR1 
X8124684, ZFP57 
X8124689, HCG4 
X8124691, HCG8 
X8124695, RNF39 
X8124707, TRIM31 
X8124716, TRIM10 
X8124726, TRIM26 
X8124742, GNL1 
X8124756, PPP1R10 
X8124775, DHX16 
X8124798, PPP1R18 
X8124806, NRM 
X8124813, MDC1 
X8124828, FLOT1 
X8124846,
X8124848, IER3 
X8124855, SFTA2 
X8124859, C6orf15 
X8124862, CDSN 
X8124865, PSORS1C2 
X8124868, CCHCR1 
X8124889, POU5F1 
X8124897, PSORS1C3 
X8124901, HLA-C 
X8124911, HLA-B 
X8124920,
X8124922,
X8124924, PPIAP9 
X8124926, DDX39B 
X8124940, SNORD117 
X8124942, ATP6V1G2 
X8124950, LTB 
X8124955, NCR3 
X8124967, BAG6 
X8124994, C6orf47 
X8124998, GPANK1 
X8125007, LY6G5C 
X8125017, ABHD16A 
X8125038, LY6G6E 
X8125042, LY6G6C 
X8125048, DDAH2 
X8125059, CLIC1 
X8125072, VWA7 
X8125091, VARS 
X8125123,
X8125125, LSM2 
X8125134, HSPA1L 
X8125139, NEU1 
X8125149, SLC44A4 
X8125172, EHMT2 
X8125201, ZBTB12 
X8125204, NELFE 
X8125220, DXO 
X8125234, TNXB 
X8125289, TNXB 
X8125295, ATF6B 
X8125316, FKBPL 
X8125321, PRRT1 
X8125328, AGPAT1 
X8125341, AGER 
X8125360, PBX2 
X8125373, GPSM3 
X8125383, NOTCH4 
X8125415, C6orf10 
X8125426, BTNL2 
X8125434, HLA-DRB9 
X8125436, HLA-DRB5 
X8125443, RNU1-61P 
X8125445,
X8125447, HLA-DQB1 
X8125461, HLA-DQB1 
X8125463, HLA-DQB2 
X8125470, HLA-DOB 
X8125483, TAP2 
X8125500, PSMB8 
X8125512, TAP1 
X8125527, PPP1R2P1 
X8125530, HLA-DMB 
X8125537, HLA-DMA 
X8125545, HLA-DOA 
X8125556, HLA-DPA1 
X8125563, HLA-DPA2 
X8125568, COL11A2 
X8125638, RXRB 
X8125649, VPS52 
X8125671, WDR46 
X8125687, RGL2 
X8125713, TAPBP 
X8125731, ZBTB22 
X8125734, DAXX 
X8125748, LYPLA2 
X8125750, RPL12P1 
X8125752, CUTA 
X8125766, BAK1 
X8125772, LINC00336 
X8125775, UQCC2 
X8125780, IP6K3 
X8125788, LEMD2 
X8125798, MLN 
X8125805, GRM4 
X8125818, C6orf1 
X8125825, NUDT3 
X8125835, RPS10 
X8125843, SPDEF 
X8125850, C6orf106 
X8125857, RN7SL200P 
X8125859, TAF11 
X8125870, TCP11 
X8125887, TEAD3 
X8125903, TULP1 
X8125919, FKBP5 
X8125936, CLPS 
X8125941, SRPK1 
X8125959, SLC26A8 
X8125980, C6orf222 
X8125993, ETV7 
X8126007, PXT1 
X8126016, RN7SL502P 
X8126018, STK38 
X8126033,
X8126035, CPNE5 
X8126058, PPIL1 
X8126066, MTCH1 
X8126086, TMEM217 
X8126093,
X8126095, CCDC167 
X8126102, MDGA1 
X8126119, RN7SL285P 
X8126121, BTBD9 
X8126135, GLO1 
X8126145,
X8126147, SAYSD1 
X8126153, KCNK5 
X8126163, KCNK17 
X8126173, KCNK16 
X8126184, KIF6 
X8126212,
X8126214, MOCS1 
X8126238,
X8126240, LINC00951 
X8126244, LRFN2 
X8126248, UNC5CL 
X8126259, OARD1 
X8126269, TREML1 
X8126279, TREM2 
X8126288, TREML2 
X8126296, TREML3P 
X8126301, RNA5SP207 
X8126303, TREM1 
X8126310, RNU6-643P 
X8126312, TFEB 
X8126324, PGC 
X8126337, FRS3 
X8126347, USP49 
X8126358, USP49 
X8126360, MED20 
X8126369,
X8126371, CCND3 
X8126379, C6orf132 
X8126382, C6orf132 
X8126387, GUCA1B 
X8126394, MRPS10 
X8126402, TRERF1 
X8126428, TRERF1 
X8126432,
X8126434,
X8126436, PRPH2 
X8126442, TBCC 
X8126446, C6orf226 
X8126450, RPL24 
X8126452, PEX6 
X8126474, MEA1 
X8126482, RN7SL403P 
X8126484,
X8126486, CUL7 
X8126512, MRPL2 
X8126524, DNPH1 
X8126531, CRIP3 
X8126542, ZNF318 
X8126556, DLK2 
X8126566, LRRC73 
X8126574, YIPF3 
X8126588, XPO5 
X8126627,
X8126629, GTPBP2 
X8126646, MRPS18A 
X8126653, MRPL14 
X8126658, SLC35B2 
X8126666, NFKBIE 
X8126674, TCTE1 
X8126681, AARS2 
X8126705,
X8126710, SUPT3H 
X8126729, CLIC5 
X8126750, ENPP5 
X8126760, RCAN2 
X8126770, CYP39A1 
X8126784, PLA2G7 
X8126798, GPR116 
X8126820, GPR110 
X8126839, TNFRSF21 
X8126853, PTCHD4 
X8126855, PTCHD4 
X8126860, MUT 
X8126878, RHAG 
X8126891, CRISP2 
X8126905, CRISP3 
X8126916, PGK2 
X8126920, CRISP1 
X8126931, DEFB133 
X8126934, DEFB114 
X8126937, DEFB113 
X8126939, DEFB110 
X8126943, DEFB112 
X8126946, RPS17P5 
X8126948, FTH1P5 
X8126950,
X8126952, WTAP 
X8126954, PKHD1 
X8127024, IL17F 
X8127031, MCM3 
X8127051, TRAM2 
X8127065, GSTA2 
X8127072, GSTA1 
X8127079, GSTA5 
X8127087, GSTA3 
X8127094, GSTA4 
X8127107,
X8127109, ICK 
X8127128, FBXO9 
X8127130, GCM1 
X8127141,
X8127143, RNU6-464P 
X8127145, ELOVL5 
X8127156, RN7SKP256 
X8127158, GCLC 
X8127177, KLHL31 
X8127180, HMGCLL1 
X8127193, BMP5 
X8127201, COL21A1 
X8127234, DST 
X8127346, RAB23 
X8127360,
X8127362,
X8127364, GUSBP4 
X8127370, KHDRBS2 
X8127380, LGSN 
X8127391, EYS 
X8127393, EYS 
X8127396, EYS 
X8127399, EYS 
X8127408, EYS 
X8127419, ADH5P4 
X8127421, RNA5SP208 
X8127423,
X8127425, LMBRD1 
X8127446, COL9A1 
X8127484, B3GAT2 
X8127496,
X8127498, MIR30C2 
X8127500, MIR30A 
X8127502, LINC00472 
X8127507, RNU4-66P 
X8127509,
X8127511, KHDC1L 
X8127522, DPPA5 
X8127526, RPL39 
X8127532,
X8127534, MB21D1 
X8127542,
X8127544, EEF1A1 
X8127549, SLC17A5 
X8127563, COL12A1 
X8127629, COX7A2 
X8127637, TMEM30A 
X8127646, FILIP1 
X8127656,
X8127658, RNU1-34P 
X8127660, RN7SKP163 
X8127662, RNU6-155P 
X8127664, RNA5SP209 
X8127666, IMPG1 
X8127686,
X8127688, RNU6-261P 
X8127690,
X8127692, HTR1B 
X8127696, ERVK-9 
X8127698, PHIP 
X8127743, HMGN3 
X8127752,
X8127754, FLJ13744 
X8127756, LCA5 
X8127767, ELOVL4 
X8127776, LOC100131508 
X8127778, FAM46A 
X8127787, IBTK 
X8127822, RNU6-130P 
X8127824, UBE3D 
X8127841, PGM3 
X8127854, ME1 
X8127872, SNAP91 
X8127903, CEP162 
X8127932, TBX18 
X8127943, SNX14 
X8127977, SYNCRIP 
X8127987, SNORD50A 
X8127989, SNORD50B 
X8127991, SMIM11P1 
X8127993,
X8127995,
X8127997, RNU4-12P 
X8127999, NDUFA5P9 
X8128001, CGA 
X8128007, GJB7 
X8128013, RARS2 
X8128034, AKIRIN2 
X8128043, CNR1 
X8128052, RNGTT 
X8128075,
X8128077, RNU2-61P 
X8128079, SRSF12 
X8128087, GABRR1 
X8128099, GABRR2 
X8128109,
X8128111, UBE2J1 
X8128123, RRAGD 
X8128133, LYRM2 
X8128138, MDN1 
X8128245,
X8128247, BACH2 
X8128258, RN7SKP110 
X8128260, MAP3K7 
X8128282,
X8128284, EPHA7 
X8128308,
X8128310,
X8128312,
X8128314, RNU4-70P 
X8128316, GPR63 
X8128322, NDUFAF4 
X8128327, RN7SL509P 
X8128329, MMS22L 
X8128356, FBXL4 
X8128371, FAXC 
X8128383, COQ3 
X8128394, PNISR 
X8128409, USP45 
X8128429, CCNC 
X8128445,
X8128447, MCHR2 
X8128459, SIM1 
X8128472, ASCC3 
X8128522, HACE1 
X8128549,
X8128553, BVES 
X8128565, POPDC3 
X8128572, PREP 
X8128592, ATG5 
X8128604, RN7SL47P 
X8128606, RTN4IP1 
X8128618, RNU6-117P 
X8128620, BEND3 
X8128624,
X8128626, PDSS2 
X8128638, SCML4 
X8128650, SEC63 
X8128667,
X8128669, OSTM1 
X8128683, SNX3 
X8128695,
X8128698, SESN1 
X8128712, RNU6-653P 
X8128714,
X8128716, CD164 
X8128726, PPIL6 
X8128737, MICAL1 
X8128767, ZBTB24 
X8128777, AK9 
X8128788, AK9 
X8128795, AK9 
X8128818, WASF1 
X8128837, METTL24 
X8128843, DDO 
X8128850, SLC22A16 
X8128865, RN7SL617P 
X8128867, CDK19 
X8128886, RNU6-957P 
X8128888, RNU6-906P 
X8128890, GSTM2P1 
X8128892, RNU6-960P 
X8128894, REV3L 
X8128934,
X8128936,
X8128939, TRAF3IP2 
X8128954,
X8128956, FYN 
X8128977, TUBE1 
X8128991, LAMA4 
X8129037, RNU6-1226P 
X8129039, KRT18P65 
X8129043,
X8129045, HDAC2 
X8129062, HS3ST5 
X8129067, RNA5SP213 
X8129069, RNU6-475P 
X8129071, FRK 
X8129082, COL10A1 
X8129087,
X8129089, TSPYL4 
X8129095,
X8129097, TSPYL1 
X8129099, TSPYL1 
X8129105, TRAPPC3L 
X8129108, ZUFSP 
X8129120, FAM162B 
X8129125, GPRC6A 
X8129134, ROS1 
X8129179, RNU6-253P 
X8129181, GOPC 
X8129193, CEP85L 
X8129214, MCM9 
X8129218, MCM9 
X8129231, FAM184A 
X8129254, MAN1A1 
X8129271, RNU6-214P 
X8129273, TBC1D32 
X8129309,
X8129311, RNU4-35P 
X8129313, RNU4-76P 
X8129315, RNU2-8P 
X8129317, SERINC1 
X8129330, TRDN 
X8129363, HDDC2 
X8129375, PPP1R14BP5 
X8129377, RNU6-200P 
X8129379, ECHDC1 
X8129390, RNA5SP217 
X8129392, KIAA0408 
X8129410, THEMIS 
X8129418, PTPRK 
X8129454,
X8129456,
X8129458, ARHGAP18 
X8129476, TMEM244 
X8129482, SAMD3 
X8129497, EPB41L2 
X8129522, MED23 
X8129558, OR2A7 
X8129560, CTAGE15 
X8129562, CTGF 
X8129573, MOXD1 
X8129590, STX7 
X8129604, TAAR5 
X8129608, TAAR3 
X8129610, TAAR2 
X8129615, TAAR1 
X8129618, VNN1 
X8129627, VNN3 
X8129637, VNN2 
X8129649, SLC18B1 
X8129666, SLC2A12 
X8129675,
X8129677, SGK1 
X8129693,
X8129695, ALDH8A1 
X8129706, HBS1L 
X8129728, AHI1 
X8129761,
X8129763, MTFR2 
X8129773, BCLAF1 
X8129783, MAP7 
X8129804, MAP3K5 
X8129835,
X8129837, IL20RA 
X8129848, IL22RA2 
X8129861, IFNGR1 
X8129872, OLIG3 
X8129876, PBOV1 
X8129880, PERP 
X8129888, NHSL1 
X8129899, RNU6-427P 
X8129901, REPS1 
X8129924, TXLNB 
X8129937, CITED2 
X8129943, RN7SKP106 
X8129947, NMBR 
X8129953, HIVEP2 
X8129963, ADAT2 
X8129974, FUCA2 
X8129985, PLAGL1 
X8130003, SF3B5 
X8130009,
X8130011, RNU1-33P 
X8130013, EPM2A 
X8130027,
X8130032, FBXO30 
X8130038, SHPRH 
X8130071, KATNBL1 
X8130073, ZC3H12D 
X8130087, PPIL4 
X8130102, KATNA1 
X8130116, LATS1 
X8130129, NUP43 
X8130142, LRP11 
X8130151, RAET1E 
X8130163, RAET1G 
X8130173, RAET1L 
X8130176, ULBP3 
X8130181, RNU4-7P 
X8130183, RNY4P20 
X8130185, ZBTB2 
X8130191, RMND1 
X8130209, RNU6-813P 
X8130211, SYNE1 
X8130370,
X8130372,
X8130374, FBXO5 
X8130383, MTRF1L 
X8130394, RGS17 
X8130401, RNA5SP224 
X8130403,
X8130406,
X8130408, IPCEF1 
X8130422, CNKSR3 
X8130436, RNU6-824P 
X8130438, TFB1M 
X8130447, NOX3 
X8130462,
X8130464, TMEM242 
X8130470,
X8130472,
X8130474, SERAC1 
X8130495, SRP72P2 
X8130497,
X8130499, DYNLT1 
X8130505, EZR 
X8130522, OSTCP1 
X8130528, RSPH3 
X8130539, TAGAP 
X8130553, FLJ27255 
X8130556, SOD2 
X8130565, RNU4ATAC18P 
X8130567, TCP1 
X8130578, SNORA20 
X8130580, SNORA29 
X8130582, SLC22A2 
X8130598, LPAL2 
X8130608, LPA 
X8130622, RNA5SP493 
X8130624,
X8130626,
X8130628, AGPAT4 
X8130641, AGPAT4-IT1 
X8130645, PARK2 
X8130660,
X8130662,
X8130664, C6orf118 
X8130674, PDE10A 
X8130701, RNU6-730P 
X8130703, T 
X8130715, PRR18 
X8130720, SFT2D1 
X8130732, MPC1 
X8130739, RPS6KA2 
X8130765, FAM103A1 
X8130768, RNASET2 
X8130783,
X8130785, GPR31 
X8130787, TCP10L2 
X8130803, LOC401286 
X8130807, LOC441178 
X8130811, C6orf123 
X8130817, MLLT4-AS1 
X8130824, HGC6.3 
X8130827, KIF25-AS1 
X8130837, FRMD1 
X8130859, DACT2 
X8130867, THBS2 
X8130891, WDR27 
X8130916, PHF10 
X8130927, TCTE3 
X8130934, LINC00242 
X8130939, DLL1 
X8130952, PSMB1 
X8130962, PDCD2 
X8130976, LOC401286 
X8130980, LOC441178 
X8130982, C6orf123 
X8130988, TMEM242 
X8130993, FAM20C 
X8130997,
X8131000, HEATR2 
X8131013, SUN1 
X8131042, FLJ44124 
X8131044, GET4 
X8131056, CYP2W1 
X8131067, GPR146 
X8131069, GPER1 
X8131087, UNCX 
X8131091, MAFK 
X8131096, ELFN1 
X8131098, LOC100128374 
X8131101, NUDT1 
X8131111, EIF3B 
X8131135, CHST12 
X8131140, LOC101927181 
X8131143, LFNG 
X8131155, IQCE 
X8131179, TTYH3 
X8131195, AMZ1 
X8131203, RN7SKP130 
X8131205, SDK1 
X8131253, FOXK1 
X8131263, SNORD13P2 
X8131265, AP5Z1 
X8131286, RNF216P1 
X8131292, RBAK 
X8131296, RBAK-RBAKDN 
X8131301, RNU6-215P 
X8131303, WIPI2 
X8131324,
X8131326, SLC29A4 
X8131335,
X8131337,
X8131339, FSCN1 
X8131349, OCM 
X8131356, CCZ1 
X8131374, AIMP2 
X8131379,
X8131381, ANKRD61 
X8131385, RNU6-218P 
X8131387, USP42 
X8131406, RAC1 
X8131412,
X8131414, ZDHHC4 
X8131427, C7orf26 
X8131438, ZNF316 
X8131441,
X8131444, PMS2CL 
X8131452, RSPH10B2 
X8131475, C1GALT1 
X8131479, MIOS 
X8131494, RNU6-534P 
X8131496, GLCCI1 
X8131506, NXPH1 
X8131512,
X8131515,
X8131519, PHF14 
X8131539, TMEM106B 
X8131550, SCIN 
X8131573, ARL4A 
X8131581, RN7SKP228 
X8131583, BZW2 
X8131600, TSPAN13 
X8131612,
X8131614, AHR 
X8131631, HDAC9 
X8131661, RPL21 
X8131666, ITGB8 
X8131682, ABCB5 
X8131703,
X8131705, RPL23P8 
X8131707, RNU1-15P 
X8131709, SP4 
X8131719, DNAH11 
X8131801, RNA5SP227 
X8131803, IL6 
X8131811,
X8131813,
X8131815, KLHL7 
X8131831, NUPL2 
X8131844, GPNMB 
X8131860, MALSU1 
X8131867,
X8131869, RPS2P32 
X8131871, CCDC126 
X8131881, FAM221A 
X8131890, STK31 
X8131917, RNA5SP228 
X8131919, NPY 
X8131925, RNU6-1103P 
X8131927, MPP6 
X8131942,
X8131944, NFE2L3 
X8131949, CBX3 
X8131957, SNX10 
X8131965, LOC101930332 
X8131967, HOXA-AS2 
X8131970, EVX1 
X8131975, TAX1BP1 
X8131996, CREB5 
X8132013, CHN2 
X8132031, PRR15 
X8132034,
X8132036, WIPF3 
X8132043,
X8132045, PLEKHA8 
X8132055, MTURN 
X8132062, ZNRF2 
X8132070, GARS 
X8132092, INMT 
X8132097, FAM188B 
X8132118, AQP1 
X8132130, GHRHR 
X8132151, ADCYAP1R1 
X8132167, CCDC129 
X8132182, PPP1R17 
X8132188, AVL9 
X8132209, ZNRF2P1 
X8132212,
X8132214, FKBP9 
X8132218, BBS9 
X8132243, RNA5SP229 
X8132245, FLJ20712 
X8132248,
X8132250, BMPER 
X8132270, NPSR1 
X8132286, RN7SL132P 
X8132288,
X8132290, S100A11P2 
X8132292, SEPT7 
X8132302, PP13004 
X8132305, EEPD1 
X8132318, ANLN 
X8132343,
X8132345,
X8132347, GPR141 
X8132349, NME8 
X8132369, EPDR1 
X8132376, STARD3NL 
X8132387, POU6F2 
X8132399, YAE1D1 
X8132404, YAE1D1 
X8132406, RALA 
X8132413, RNU6-719P 
X8132415, RN7SL496P 
X8132417, CDK13 
X8132439, SUGCT 
X8132458, MRPL32 
X8132463,
X8132465, HECW1 
X8132493, HECW1-IT1 
X8132501, RNU7-35P 
X8132503, STK17A 
X8132513,
X8132515, BLVRA 
X8132523, UBE2D4 
X8132531, SPDYE1 
X8132539, DBNL 
X8132557, AEBP1 
X8132580, YKT6 
X8132589,
X8132592, OGDH 
X8132617, ZMIZ2 
X8132642, PPIA 
X8132646, CCM2 
X8132660, RAMP3 
X8132667, ADCY1 
X8132690, RNU6-1319P 
X8132692, RNU6-1085P 
X8132694, IGFBP1 
X8132705, EPS15P1 
X8132707, LINC00525 
X8132710, C7orf69 
X8132715, C7orf57 
X8132725, UPP1 
X8132743, ABCA13 
X8132803, CDC14C 
X8132805, VWC2 
X8132811, C7orf72 
X8132813, C7orf72 
X8132819, IKZF1 
X8132830, RNU6-199P 
X8132832, DDC-AS1 
X8132838, RN7SL292P 
X8132840, POM121L12 
X8132843, HAUS6 
X8132845, RNU1-14P 
X8132847, RNU2-29P 
X8132849,
X8132851, VSTM2A 
X8132856, RNU6-1125P 
X8132858,
X8132860, EGFR 
X8132897, LANCL2 
X8132909,
X8132911, RNU6-389P 
X8132913, SUMO2P3 
X8132915, RNU6-1126P 
X8132917, ZNF713 
X8132922, MRPS17 
X8132929, GBAS 
X8132943, CCT6A 
X8132960,
X8132962, SNORA15 
X8132964, SUMF2 
X8132978,
X8132980, TNRC18P2 
X8132984,
X8132986,
X8132988,
X8132990,
X8132992,
X8132994,
X8132996,
X8132998,
X8133000,
X8133002,
X8133004,
X8133006,
X8133008,
X8133010,
X8133012,
X8133014,
X8133016,
X8133018, ZNF716 
X8133021, ARAFP2 
X8133023, ZNF479 
X8133027, LOC100996428 
X8133030, GABPA 
X8133032,
X8133034,
X8133036,
X8133038,
X8133040,
X8133042, ZNF679 
X8133049, ZNF107 
X8133057, ZNF138 
X8133062, ZNF273 
X8133070,
X8133072, SNORA15 
X8133074, INTS4 
X8133085,
X8133089, ZNF92 
X8133095, INTS4 
X8133106, SNORA22 
X8133108, SNORA15 
X8133110, RNU6-912P 
X8133112, DKFZP434F142 
X8133114, VKORC1L1 
X8133119, VKORC1L1 
X8133122, ASL 
X8133145, CRCP 
X8133155, TPST1 
X8133163, RNU6-313P 
X8133165, RNU6-96P 
X8133167, KCTD7 
X8133176, RABGEF1 
X8133187, RNU6-1254P 
X8133189,
X8133192, TMEM248 
X8133200, RN7SL43P 
X8133202, TYW1 
X8133209, SPDYE5 
X8133215, STAG3L4 
X8133219,
X8133221, RNU6-832P 
X8133223,
X8133225,
X8133227,
X8133229,
X8133231,
X8133233, AUTS2 
X8133258, WBSCR17 
X8133273,
X8133275, POM121C 
X8133293, FKBP6 
X8133300, PMS2L2 
X8133309, PMS2L2 
X8133314, NCF1 
X8133326, POM121C 
X8133331, POM121C 
X8133335, FZD9 
X8133339, VPS37D 
X8133345, WBSCR22 
X8133360, CLDN4 
X8133366, WBSCR28 
X8133372, ELN 
X8133413, LIMK1 
X8133434, EIF4H 
X8133442, LAT2 
X8133459, CLIP2 
X8133477, GTF2IRD1 
X8133500,
X8133504, GTF2I 
X8133518, NCF1 
X8133531, PMS2L2 
X8133540, GATSL2 
X8133549, GTF2IRD2B 
X8133571, SPDYE9P 
X8133582, SPDYE8P 
X8133590, SPDYE9P 
X8133600, SPDYE9P 
X8133610, STAG3L3 
X8133623,
X8133625, TRIM74 
X8133633, NSUN5P1 
X8133654, SPDYE5 
X8133662, RHBDD2 
X8133670, POR 
X8133688, SNORA14A 
X8133690, MDH2 
X8133702, RNU6-863P 
X8133704, SRRM3 
X8133721, HSPB1 
X8133728, ZP3 
X8133736, DTX2 
X8133741, UPK3B 
X8133750,
X8133752, LOC100133091 
X8133754, DTX2P1-UPK3BP1-PMS2P11 
X8133770, CCDC146 
X8133788, PTPN12 
X8133809, RSBN1L 
X8133818, PHTF2 
X8133845,
X8133847, RPL13AP17 
X8133854,
X8133856, RNU6-337P 
X8133858, RNA5SP234 
X8133860, GNAI1 
X8133872, RN7SL869P 
X8133874, RN7SL35P 
X8133876, CD36 
X8133896,
X8133898, RNA5SP235 
X8133900, HMGN2P11 
X8133902, HNRNPA1P8 
X8133904, GRM3 
X8133914, DMTF1 
X8133938, CROT 
X8133959,
X8133961, RUNDC3B 
X8133976, DBF4 
X8133983, ADAM22 
X8134018, ZNF804B 
X8134024,
X8134026, DPY19L2P4 
X8134030, STEAP1 
X8134036, STEAP2 
X8134051, C7orf63 
X8134077,
X8134079, GTPBP10 
X8134091, CLDN12 
X8134098, CDK14 
X8134117, FZD1 
X8134122, AKAP9 
X8134180, ANKIB1 
X8134201, GATAD1 
X8134211, RBM48 
X8134219, CCDC132 
X8134252, GNGT1 
X8134257, GNG11 
X8134263, COL1A2 
X8134316, RNU6-1328P 
X8134318, CASD1 
X8134339, PEG10 
X8134345, RNU6-956P 
X8134347, RN7SKP129 
X8134349, ARF1P1 
X8134351, PPP1R9A 
X8134372, RNU4-16P 
X8134374,
X8134376, ASB4 
X8134384, DYNC1I1 
X8134403, RNU6-532P 
X8134405, RNU6-364P 
X8134407, DLX6 
X8134415, ACN9 
X8134420, TAC1 
X8134429, LOC100506990 
X8134431, RN7SL478P 
X8134433,
X8134435, LMTK2 
X8134452, BHLHA15 
X8134454, BRI3 
X8134460, FLJ30064 
X8134463, NPTX2 
X8134470, TRRAP 
X8134550,
X8134552, ARPC1B 
X8134564, MYH16 
X8134581, ARPC1A 
X8134589, BUD31 
X8134599, CPSF4 
X8134613, ZNF789 
X8134621, ZKSCAN5 
X8134631, ZNF655 
X8134644, ZSCAN25 
X8134655, CYP3A43 
X8134676,
X8134678,
X8134680, ZKSCAN1 
X8134689, ZSCAN21 
X8134699, COPS6 
X8134712, AP4M1 
X8134730, CNPY4 
X8134737, MBLAC1 
X8134740, LAMTOR4 
X8134745, STAG3 
X8134777, PVRIG 
X8134785, SPDYE3 
X8134789, PILRB 
X8134814, PILRA 
X8134821, MEPCE 
X8134827, NYAP1 
X8134834, AGFG2 
X8134856, FBXO24 
X8134869, PCOLCE 
X8134880, MOSPD3 
X8134890, GNB2 
X8134904, POP7 
X8134907, EPO 
X8134915, ZAN 
X8134965, SLC12A9 
X8134981, TRIP6 
X8134992, SRRT 
X8135015, MUC3A 
X8135031, MUC12 
X8135033, MUC12 
X8135037, MUC12 
X8135048, MUC17 
X8135064, TRIM56 
X8135069, SERPINE1 
X8135080, AP1S1 
X8135089, ZNHIT1 
X8135099, COL26A1 
X8135114, CUX1 
X8135149, SH2B2 
X8135160,
X8135162, PRKRIP1 
X8135172, ORAI2 
X8135181, LRWD1 
X8135197, SPDYE2 
X8135204, SPDYE2 
X8135211, FAM185A 
X8135214, RNU6-1136P 
X8135216, RN7SKP198 
X8135218, LRRC17 
X8135224, NFE4 
X8135229, ARMC10 
X8135235, PMPCB 
X8135250, PSMC2 
X8135262, LHFPL3 
X8135268, EIF4B 
X8135271,
X8135273, RN7SL8P 
X8135275,
X8135277, KMT2E 
X8135319,
X8135321, RNU6-1322P 
X8135323, RINT1 
X8135341, CDHR3 
X8135361, RNU6-392P 
X8135363, PIK3CG 
X8135378, PRKAR2B 
X8135392, HBP1 
X8135405, GPR22 
X8135410, DUS4L 
X8135422, BCAP29 
X8135436, SLC26A4 
X8135458, CBLL1 
X8135464, DLD 
X8135480, DNAJB9 
X8135486,
X8135488, LRRN3 
X8135497, ZNF277 
X8135512, RN7SKP187 
X8135514, IFRD1 
X8135532, LSMEM1 
X8135542,
X8135544, FOXP2 
X8135568, MDFIC 
X8135576, TES 
X8135585,
X8135587, CAV2 
X8135594, CAV1 
X8135601, MET 
X8135625, CAPZA2 
X8135638, ST7 
X8135661, CFTR 
X8135688, LSM8 
X8135697, ANKRD7 
X8135705, KCND2 
X8135716, RNU6-581P 
X8135718, ING3 
X8135734, CPED1 
X8135763, WNT16 
X8135772, RN7SKP277 
X8135774, PTPRZ1 
X8135804, ASB15 
X8135821, LMOD2 
X8135827, HYAL4 
X8135835, SPAM1 
X8135847, RNU6-102P 
X8135849, POT1-AS1 
X8135856, ARF5 
X8135865, FSCN3 
X8135874,
X8135876, SND1 
X8135902, SND1-IT1 
X8135907, MIR129-1 
X8135909, LEP 
X8135915, HILPDA 
X8135922, METTL2B 
X8135929, RNU6-1319P 
X8135931, LINC01000 
X8135933, FAM71F2 
X8135943, RNA5SP242 
X8135945, FAM71F1 
X8135955, CALU 
X8135967, RN7SL81P 
X8135969, CCDC136 
X8135990, FLNC 
X8136039, ATP6V1F 
X8136045, IRF5 
X8136059, RN7SL306P 
X8136061, TPI1P2 
X8136063,
X8136065, LOC407835 
X8136067, TSPAN33 
X8136078,
X8136080, SMO 
X8136095, AHCYL2 
X8136115, STRIP2 
X8136138, RNU1-72P 
X8136140, NRF1 
X8136159,
X8136161, RNA5SP245 
X8136163, KLHDC10 
X8136177, KLHDC10 
X8136179, KLHDC10 
X8136181, SSMEM1 
X8136187, CPA2 
X8136200, CPA4 
X8136213,
X8136215,
X8136217, CPA5 
X8136235, CPA1 
X8136248, MEST 
X8136259, MKLN1 
X8136281, FLJ40288 
X8136289,
X8136291,
X8136293, EXOC4 
X8136315, LRGUK 
X8136336, AKR1B10 
X8136341, BPGM 
X8136347, CALD1 
X8136370, AGBL3 
X8136388, TMEM140 
X8136391, STRA8 
X8136401, NUP205 
X8136446, RNU6-223P 
X8136448, CHRM2 
X8136457,
X8136459, AKR1D1 
X8136469,
X8136471,
X8136473, TRIM24 
X8136495, TTC26 
X8136516, UBN2 
X8136535, C7orf55 
X8136539, C7orf55-LUC7L2 
X8136557, TBXAS1 
X8136576, RNU1-58P 
X8136578, RNA5SP247 
X8136580, RAB19 
X8136587,
X8136589, RN7SL771P 
X8136591, ADCK2 
X8136602, NDUFB2 
X8136610,
X8136612, RNU4-74P 
X8136614, AGK 
X8136631, SSBP1 
X8136641, TAS2R3 
X8136645, TAS2R4 
X8136647, TAS2R5 
X8136652,
X8136654,
X8136656,
X8136658,
X8136660, OR9A4 
X8136662, MGAM 
X8136709, LOC93432 
X8136727, TRBV27 
X8136786,
X8136788,
X8136790, PRSS2 
X8136795, PRSS1 
X8136801, PRSS3P2 
X8136807, PRSS2 
X8136811, EPHB6 
X8136832, C7orf34 
X8136837, OR6V1 
X8136839, PIP 
X8136844, TAS2R39 
X8136846, TAS2R40 
